data:982.49,983.29,259.30,252.47
data:982.48,983.29,259.38,252.47
data:982.44,983.29,259.72,252.47
data:982.42,983.23,259.89,252.98
data:982.40,983.23,260.07,252.98
data:982.38,983.18,260.24,253.41
data:982.37,983.18,260.32,253.41
data:982.38,983.15,260.24,253.67
data:982.36,983.18,260.41,253.41
data:982.37,983.18,260.32,253.41
data:982.38,983.26,260.24,252.73
data:982.39,983.26,260.15,252.73
data:982.38,983.21,260.24,253.15
data:982.39,983.32,260.15,252.22
data:982.39,983.32,260.15,252.22
data:982.38,983.21,260.24,253.15
data:982.36,983.21,260.41,253.15
data:982.40,983.26,260.07,252.73
data:982.36,983.21,260.41,253.15
data:982.36,983.21,260.41,253.15
data:982.36,983.18,260.41,253.41
data:982.39,983.18,260.15,253.41
data:982.35,983.21,260.49,253.15
data:982.36,983.18,260.41,253.41
data:982.37,983.18,260.32,253.41
data:982.38,983.21,260.24,253.15
data:982.36,983.21,260.41,253.15
data:982.37,983.26,260.32,252.73
data:982.39,983.21,260.15,253.15
data:982.37,983.21,260.32,253.15
data:982.36,983.18,260.41,253.41
data:982.36,983.18,260.41,253.41
data:982.36,983.15,260.41,253.67
data:982.36,983.24,260.41,252.90
data:982.39,983.24,260.15,252.90
data:982.40,983.21,260.07,253.15
data:982.38,983.21,260.24,253.15
data:982.35,983.21,260.49,253.15
data:982.35,983.21,260.49,253.15
data:982.41,983.21,259.98,253.15
data:982.36,983.18,260.41,253.41
data:982.36,983.13,260.41,253.84
data:982.39,983.13,260.15,253.84
data:982.39,983.18,260.15,253.41
data:982.39,983.18,260.15,253.41
data:982.39,983.10,260.15,254.09
data:982.38,983.18,260.24,253.41
data:982.39,983.18,260.15,253.41
data:982.38,983.21,260.24,253.15
data:982.39,983.21,260.15,253.15
data:982.38,983.18,260.24,253.41
data:982.40,983.29,260.07,252.47
data:982.37,983.29,260.32,252.47
data:982.38,983.18,260.24,253.41
data:982.36,983.18,260.41,253.41
data:982.37,983.26,260.32,252.73
data:982.39,983.18,260.15,253.41
data:982.37,983.18,260.32,253.41
data:982.39,983.26,260.15,252.73
data:982.39,983.26,260.15,252.73
data:982.37,983.24,260.32,252.90
data:982.36,983.16,260.41,253.58
data:982.37,983.16,260.32,253.58
data:982.38,983.21,260.24,253.15
data:982.39,983.21,260.15,253.15
data:982.36,983.21,260.41,253.15
data:982.37,983.26,260.32,252.73
data:982.38,983.26,260.24,252.73
data:982.38,983.24,260.24,252.90
data:982.38,983.24,260.24,252.90
data:982.38,983.26,260.24,252.73
data:982.38,983.21,260.24,253.15
data:982.37,983.21,260.32,253.15
data:982.39,983.21,260.15,253.15
data:982.38,983.21,260.24,253.15
data:982.38,983.24,260.24,252.90
data:982.38,983.10,260.24,254.09
data:982.38,983.10,260.24,254.09
data:982.35,983.29,260.49,252.47
data:982.39,983.29,260.15,252.47
data:982.39,983.32,260.15,252.22
data:982.38,983.21,260.24,253.15
data:982.37,983.21,260.32,253.15
data:982.39,983.18,260.15,253.41
data:982.39,983.18,260.15,253.41
data:982.39,983.18,260.15,253.41
data:982.40,983.24,260.07,252.90
data:982.38,983.24,260.24,252.90
data:982.38,983.24,260.24,252.90
data:982.38,983.24,260.24,252.90
data:982.40,983.18,260.07,253.41
data:982.38,983.24,260.24,252.90
data:982.40,983.24,260.07,252.90
data:982.36,983.24,260.41,252.90
data:982.39,983.24,260.15,252.90
data:982.38,983.18,260.24,253.41
data:982.39,983.24,260.15,252.90
data:982.39,983.24,260.15,252.90
data:982.39,983.18,260.15,253.41
data:982.37,983.18,260.32,253.41
data:982.38,983.21,260.24,253.15
data:982.36,983.24,260.41,252.90
data:982.39,983.24,260.15,252.90
data:982.40,983.21,260.07,253.15
data:982.34,983.21,260.58,253.15
data:982.38,983.21,260.24,253.15
data:982.38,983.18,260.24,253.41
data:982.39,983.18,260.15,253.41
data:982.40,983.21,260.07,253.15
data:982.39,983.21,260.15,253.15
data:982.39,983.18,260.15,253.41
data:982.40,983.21,260.07,253.15
data:982.38,983.21,260.24,253.15
data:982.40,983.21,260.07,253.15
data:982.40,983.21,260.07,253.15
data:982.38,983.26,260.24,252.73
data:982.36,983.24,260.41,252.90
data:982.41,983.24,259.98,252.90
data:982.41,983.24,259.98,252.90
data:982.43,983.24,259.81,252.90
data:982.46,983.29,259.55,252.47
data:982.49,983.29,259.30,252.47
data:982.46,983.29,259.55,252.47
data:982.49,983.26,259.30,252.73
data:982.53,983.26,258.96,252.73
data:982.54,983.37,258.87,251.79
data:982.57,983.32,258.62,252.22
data:982.60,983.32,258.36,252.22
data:982.59,983.37,258.44,251.79
data:982.59,983.37,258.44,251.79
data:982.60,983.40,258.36,251.53
data:982.60,983.45,258.36,251.11
data:982.58,983.45,258.53,251.11
data:982.60,983.43,258.36,251.28
data:982.61,983.43,258.27,251.28
data:982.66,983.48,257.85,250.85
data:982.66,983.51,257.85,250.60
data:982.69,983.51,257.59,250.60
data:982.69,983.51,257.59,250.60
data:982.71,983.51,257.42,250.60
data:982.75,983.56,257.08,250.17
data:982.75,983.56,257.08,250.17
data:982.77,983.56,256.91,250.17
data:982.78,983.56,256.82,250.17
data:982.78,983.56,256.82,250.17
data:982.81,983.56,256.57,250.17
data:982.78,983.64,256.82,249.49
data:982.78,983.64,256.82,249.49
data:982.78,983.53,256.82,250.42
data:982.79,983.53,256.74,250.42
data:982.81,983.61,256.57,249.74
data:982.82,983.61,256.48,249.74
data:982.84,983.61,256.31,249.74
data:982.86,983.69,256.14,249.06
data:982.87,983.69,256.05,249.06
data:982.88,983.75,255.97,248.55
data:982.92,983.69,255.63,249.06
data:982.95,983.69,255.37,249.06
data:982.94,983.74,255.46,248.63
data:982.95,983.74,255.37,248.63
data:982.99,983.83,255.03,247.87
data:983.00,983.85,254.95,247.69
data:982.98,983.85,255.12,247.69
data:982.98,983.85,255.12,247.69
data:982.98,983.85,255.12,247.69
data:982.97,983.85,255.20,247.69
data:982.99,983.82,255.03,247.95
data:983.03,983.82,254.69,247.95
data:983.05,983.82,254.52,247.95
data:983.04,983.82,254.60,247.95
data:983.06,983.90,254.43,247.27
data:983.09,983.98,254.18,246.59
data:983.13,983.98,253.84,246.59
data:983.12,984.04,253.92,246.07
data:983.16,983.98,253.58,246.59
data:983.16,983.98,253.58,246.59
data:983.17,983.98,253.49,246.59
data:983.17,983.98,253.49,246.59
data:983.17,984.04,253.49,246.07
data:983.17,983.95,253.49,246.84
data:983.17,983.95,253.49,246.84
data:983.17,984.06,253.49,245.91
data:983.15,984.06,253.67,245.91
data:983.16,984.01,253.58,246.33
data:983.14,984.06,253.75,245.91
data:983.14,984.06,253.75,245.91
data:983.15,984.11,253.67,245.48
data:983.16,984.11,253.58,245.48
data:983.17,984.03,253.49,246.16
data:983.17,984.12,253.49,245.39
data:983.17,984.12,253.49,245.39
data:983.17,984.06,253.49,245.91
data:983.17,984.06,253.49,245.91
data:983.17,984.09,253.49,245.65
data:983.16,983.95,253.58,246.84
data:983.17,983.95,253.49,246.84
data:983.15,984.06,253.67,245.91
data:983.15,984.06,253.67,245.91
data:983.14,984.09,253.75,245.65
data:983.16,984.06,253.58,245.91
data:983.17,984.06,253.49,245.91
data:983.17,984.03,253.49,246.16
data:983.17,984.03,253.49,246.16
data:983.16,984.08,253.58,245.73
data:983.16,983.98,253.58,246.59
data:983.16,983.98,253.58,246.59
data:983.16,984.00,253.58,246.42
data:983.14,984.00,253.75,246.42
data:983.13,983.98,253.84,246.59
data:983.13,984.03,253.84,246.16
data:983.15,984.03,253.67,246.16
data:983.16,984.00,253.58,246.42
data:983.16,984.00,253.58,246.42
data:983.14,984.14,253.75,245.22
data:983.17,984.00,253.49,246.42
data:983.17,984.00,253.49,246.42
data:983.16,984.06,253.58,245.91
data:983.16,984.06,253.58,245.91
data:983.14,984.03,253.75,246.16
data:983.14,984.03,253.75,246.16
data:983.15,984.03,253.67,246.16
data:983.12,984.00,253.92,246.42
data:983.14,984.00,253.75,246.42
data:983.15,984.00,253.67,246.42
data:983.14,984.06,253.75,245.91
data:983.16,984.06,253.58,245.91
data:983.15,984.00,253.67,246.42
data:983.13,984.00,253.84,246.42
data:983.14,984.03,253.75,246.16
data:983.15,984.08,253.67,245.73
data:983.15,984.08,253.67,245.73
data:983.15,984.08,253.67,245.73
data:983.15,984.08,253.67,245.73
data:983.13,984.06,253.84,245.91
data:983.15,984.08,253.67,245.73
data:983.16,984.08,253.58,245.73
data:983.13,984.00,253.84,246.42
data:983.13,984.00,253.84,246.42
data:983.15,984.08,253.67,245.73
data:983.14,984.00,253.75,246.42
data:983.15,984.00,253.67,246.42
data:983.13,984.00,253.84,246.42
data:983.13,984.00,253.84,246.42
data:983.15,984.08,253.67,245.73
data:983.16,984.03,253.58,246.16
data:983.16,984.03,253.58,246.16
data:983.15,984.03,253.67,246.16
data:983.16,984.03,253.58,246.16
data:983.14,984.11,253.75,245.48
data:983.13,984.03,253.84,246.16
data:983.14,984.03,253.75,246.16
data:983.16,984.03,253.58,246.16
data:983.14,984.03,253.75,246.16
data:983.15,984.00,253.67,246.42
data:983.16,984.08,253.58,245.73
data:983.17,984.08,253.49,245.73
data:983.15,984.06,253.67,245.91
data:983.15,984.06,253.67,245.91
data:983.17,984.03,253.49,246.16
data:983.15,984.11,253.67,245.48
data:983.14,984.11,253.75,245.48
data:983.17,984.00,253.49,246.42
data:983.17,984.00,253.49,246.42
data:983.13,983.98,253.84,246.59
data:983.14,984.08,253.75,245.73
data:983.15,984.08,253.67,245.73
data:983.14,984.06,253.75,245.91
data:983.14,984.06,253.75,245.91
data:983.14,984.06,253.75,245.91
data:983.15,983.98,253.67,246.59
data:983.16,983.98,253.58,246.59
data:983.16,984.00,253.58,246.42
data:983.13,984.00,253.84,246.42
data:983.11,984.11,254.01,245.48
data:983.10,984.06,254.09,245.91
data:983.10,984.06,254.09,245.91
data:983.13,984.00,253.84,246.42
data:983.13,984.00,253.84,246.42
data:983.11,984.03,254.01,246.16
data:983.08,983.97,254.26,246.67
data:983.09,983.97,254.18,246.67
data:983.12,984.00,253.92,246.42
data:983.10,984.00,254.09,246.42
data:983.11,983.97,254.01,246.67
data:983.10,983.97,254.09,246.67
data:983.11,983.97,254.01,246.67
data:983.12,983.97,253.92,246.67
data:983.12,983.97,253.92,246.67
data:983.12,983.94,253.92,246.93
data:983.12,984.02,253.92,246.25
data:983.12,984.02,253.92,246.25
data:983.09,984.00,254.18,246.42
data:983.10,984.00,254.09,246.42
data:983.12,984.02,253.92,246.25
data:983.12,983.97,253.92,246.67
data:983.12,983.97,253.92,246.67
data:983.14,984.00,253.75,246.42
data:983.12,984.00,253.92,246.42
data:983.14,984.03,253.75,246.16
data:983.12,983.92,253.92,247.10
data:983.11,983.92,254.01,247.10
data:983.12,983.97,253.92,246.67
data:983.14,983.97,253.75,246.67
data:983.11,983.95,254.01,246.84
data:983.13,984.03,253.84,246.16
data:983.13,984.03,253.84,246.16
data:983.12,983.97,253.92,246.67
data:983.11,983.97,254.01,246.67
data:983.10,984.00,254.09,246.42
data:983.15,984.00,253.67,246.42
data:983.12,984.00,253.92,246.42
data:983.12,983.97,253.92,246.67
data:983.11,983.97,254.01,246.67
data:983.13,984.03,253.84,246.16
data:983.13,983.95,253.84,246.84
data:983.12,983.95,253.92,246.84
data:983.11,983.89,254.01,247.35
data:983.11,983.89,254.01,247.35
data:983.13,983.94,253.84,246.93
data:983.11,984.05,254.01,245.99
data:983.12,984.05,253.92,245.99
data:983.13,983.97,253.84,246.67
data:983.13,983.97,253.84,246.67
data:983.12,983.94,253.92,246.93
data:983.13,983.92,253.84,247.10
data:983.13,983.92,253.84,247.10
data:983.12,983.94,253.92,246.93
data:983.13,983.94,253.84,246.93
data:983.11,983.94,254.01,246.93
data:983.13,983.97,253.84,246.67
