unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575988,351,98582.0,25.8,157.75,98581.65,157.79
1783575988,352,98578.0,25.8,158.11,98581.06,157.84
1783575988,353,98580.0,25.8,157.93,98580.89,157.85
1783575988,354,98582.0,25.8,157.75,98581.07,157.83
1783575988,355,98584.0,25.8,157.57,98581.54,157.79
1783575989,356,98582.0,25.8,157.75,98581.71,157.77
1783575989,357,98583.0,25.79,157.66,98581.91,157.76
1783575989,358,98581.0,25.8,157.84,98581.77,157.77
1783575989,359,98581.0,25.8,157.84,98581.64,157.78
1783575989,360,98582.0,25.79,157.75,98581.7,157.78
1783575989,361,98582.0,25.79,157.74,98581.74,157.77
1783575989,362,98581.0,25.79,157.83,98581.63,157.78
1783575990,363,98578.0,25.79,158.1,98581.05,157.83
1783575990,364,98580.0,25.79,157.92,98581.02,157.83
1783575990,365,98583.0,25.79,157.65,98581.34,157.8
1783575990,366,98581.0,25.79,157.83,98581.29,157.8
1783575990,367,98583.0,25.79,157.65,98581.56,157.78
1783575990,368,98581.0,25.79,157.83,98581.47,157.79
1783575990,369,98580.0,25.79,157.91,98581.23,157.81
1783575990,370,98581.0,25.79,157.83,98581.2,157.81
1783575991,371,98582.0,25.78,157.74,98581.33,157.8
1783575991,372,98580.0,25.78,157.91,98580.66,157.85
1783575991,373,98580.0,25.78,157.91,98580.55,157.86
1783575991,374,98580.0,25.78,157.91,98580.47,157.87
1783575991,375,98578.0,25.78,158.09,98580.07,157.9
1783575991,376,98580.0,25.78,157.91,98580.06,157.9
1783575991,377,98582.0,25.78,157.73,98580.38,157.88
1783575992,378,98580.0,25.78,157.91,98580.31,157.88
1783575992,379,98579.0,25.78,157.99,98580.1,157.9
1783575992,380,98581.0,25.78,157.82,98580.24,157.88
1783575992,381,98580.0,25.77,157.9,98580.2,157.89
1783575992,382,98579.0,25.77,157.99,98580.01,157.9
1783575992,383,98579.0,25.77,157.99,98579.84,157.92
1783575992,384,98580.0,25.77,157.9,98579.87,157.92
1783575992,385,98582.0,25.77,157.73,98580.21,157.89
1783575993,386,98580.0,25.77,157.9,98580.18,157.88
1783575993,387,98579.0,25.77,157.99,98579.99,157.9
1783575993,388,98581.0,25.77,157.81,98580.18,157.88
1783575993,389,98579.0,25.76,157.98,98579.99,157.89
1783575993,390,98579.0,25.77,157.98,98579.84,157.91
1783575993,391,98581.0,25.77,157.81,98580.02,157.89
1783575993,392,98581.0,25.77,157.81,98580.18,157.88
1783575994,393,98579.0,25.77,157.98,98579.99,157.89
1783575994,394,98581.0,25.77,157.81,98580.16,157.88
1783575994,395,98581.0,25.77,157.81,98580.29,157.87
1783575994,396,98580.0,25.76,157.89,98580.24,157.87
1783575994,397,98580.0,25.77,157.89,98580.2,157.87
1783575994,398,98580.0,25.76,157.89,98580.17,157.87
1783575994,399,98579.0,25.76,157.98,98579.98,157.89
1783575995,400,98580.0,25.76,157.88,98579.98,157.88
1783575995,401,98579.0,25.76,157.97,98579.83,157.9
1783575995,402,98578.0,25.76,158.06,98579.53,157.92
1783575995,403,98578.0,25.76,158.06,98579.29,157.95
1783575995,404,98574.0,25.75,158.41,98577.29,158.12
1783575995,405,98574.0,25.75,158.41,98576.76,158.17
1783575995,406,98573.0,25.75,158.5,98576.16,158.22
1783575995,407,98574.0,25.75,158.41,98575.81,158.25
1783575996,408,98574.0,25.75,158.41,98575.52,158.28
1783575996,409,98575.0,25.75,158.32,98575.44,158.29
1783575996,410,98574.0,25.75,158.41,98575.2,158.31
1783575996,411,98575.0,25.75,158.32,98575.17,158.31
1783575996,412,98574.0,25.74,158.41,98574.73,158.35
1783575996,413,98572.0,25.73,158.59,98574.3,158.39
1783575996,414,98574.0,25.74,158.41,98574.25,158.39
1783575997,415,98575.0,25.73,158.32,98574.37,158.38
1783575997,416,98575.0,25.73,158.32,98574.47,158.37
1783575997,417,98571.0,25.73,158.68,98573.91,158.42
1783575997,418,98574.0,25.73,158.41,98573.93,158.42
1783575997,419,98575.0,25.73,158.32,98574.1,158.4
1783575997,420,98576.0,25.72,158.24,98574.05,158.41
1783575997,421,98574.0,25.72,158.42,98574.05,158.41
1783575998,422,98573.0,25.72,158.51,98573.88,158.43
1783575998,423,98572.0,25.72,158.59,98573.58,158.45
1783575998,424,98575.0,25.72,158.33,98573.8,158.43
1783575998,425,98572.0,25.72,158.59,98573.52,158.46
1783575998,426,98573.0,25.72,158.51,98573.43,158.47
1783575998,427,98574.0,25.72,158.42,98573.52,158.46
1783575998,428,98575.0,25.72,158.33,98573.98,158.42
1783575998,429,98574.0,25.71,158.42,98573.98,158.42
1783575999,430,98573.0,25.72,158.51,98573.83,158.43
1783575999,431,98576.0,25.72,158.24,98574.18,158.4
1783575999,432,98575.0,25.71,158.33,98574.31,158.39
1783575999,433,98574.0,25.71,158.42,98574.27,158.39
1783575999,434,98573.0,25.71,158.51,98574.06,158.41
1783575999,435,98574.0,25.71,158.42,98574.05,158.41
1783575999,436,98573.0,25.71,158.51,98573.63,158.45
1783576000,437,98575.0,25.71,158.33,98573.85,158.43
1783576000,438,98573.0,25.71,158.51,98573.72,158.44
1783576000,439,98574.0,25.71,158.42,98573.77,158.44
1783576000,440,98572.0,25.71,158.59,98573.48,158.46
1783576000,441,98571.0,25.71,158.68,98573.09,158.5
1783576000,442,98574.0,25.71,158.42,98573.23,158.49
1783576000,443,98574.0,25.71,158.42,98573.36,158.47
1783576001,444,98573.0,25.71,158.51,98573.52,158.46
1783576001,445,98575.0,25.71,158.33,98573.75,158.44
1783576001,446,98574.0,25.71,158.42,98573.79,158.44
1783576001,447,98573.0,25.71,158.51,98573.66,158.45
1783576001,448,98570.0,25.71,158.77,98573.08,158.5
1783576001,449,98571.0,25.71,158.68,98572.74,158.53
1783576001,450,98570.0,25.71,158.77,98572.3,158.57
1783576001,451,98572.0,25.71,158.6,98572.26,158.58
1783576002,452,98571.0,25.72,158.69,98571.38,158.65
1783576002,453,98569.0,25.72,158.86,98571.0,158.69
1783576002,454,98567.0,25.72,159.04,98570.36,158.74
1783576002,455,98566.0,25.72,159.13,98569.66,158.81
1783576002,456,98567.0,25.72,159.04,98569.23,158.84
1783576002,457,98567.0,25.72,159.04,98568.88,158.88
1783576002,458,98569.0,25.72,158.86,98568.9,158.87
1783576002,459,98568.0,25.72,158.95,98568.76,158.89
1783576003,460,98568.0,25.72,158.96,98567.7,158.98
1783576003,461,98567.0,25.72,159.05,98567.59,158.99
1783576003,462,98567.0,25.72,159.05,98567.49,159.0
1783576003,463,98564.0,25.72,159.31,98566.93,159.05
1783576003,464,98566.0,25.72,159.14,98566.78,159.07
1783576003,465,98565.0,25.72,159.23,98566.49,159.1
1783576003,466,98568.0,25.72,158.96,98566.73,159.07
1783576003,467,98566.0,25.72,159.14,98566.62,159.08
1783576004,468,98566.0,25.72,159.14,98566.3,159.11
1783576004,469,98566.0,25.72,159.14,98566.26,159.12
1783576004,470,98568.0,25.72,158.96,98566.54,159.09
1783576004,471,98567.0,25.71,159.05,98566.61,159.09
1783576004,472,98567.0,25.71,159.06,98566.67,159.09
1783576004,473,98565.0,25.71,159.23,98566.41,159.11
1783576004,474,98567.0,25.72,159.06,98566.5,159.1
1783576004,475,98567.0,25.71,159.06,98566.58,159.09
1783576005,476,98567.0,25.71,159.06,98566.83,159.07
1783576005,477,98567.0,25.72,159.06,98566.86,159.07
1783576005,478,98565.0,25.72,159.23,98566.56,159.09
1783576005,479,98567.0,25.72,159.06,98566.63,159.09
1783576005,480,98567.0,25.72,159.06,98566.7,159.08
1783576005,481,98567.0,25.72,159.06,98566.74,159.08
1783576005,482,98568.0,25.72,158.97,98566.95,159.07
1783576006,483,98566.0,25.72,159.15,98566.8,159.08
1783576006,484,98568.0,25.73,158.97,98565.93,159.16
1783576006,485,98567.0,25.73,159.07,98566.1,159.15
1783576006,486,98566.0,25.73,159.16,98566.09,159.15
1783576006,487,98565.0,25.73,159.24,98565.91,159.16
1783576006,488,98568.0,25.73,158.98,98566.25,159.13
1783576006,489,98567.0,25.73,159.07,98566.37,159.12
1783576006,490,98566.0,25.73,159.16,98566.3,159.13
1783576007,491,98569.0,25.73,158.9,98566.73,159.1
1783576007,492,98567.0,25.74,159.08,98566.75,159.1
1783576007,493,98567.0,25.74,159.08,98566.79,159.1
