unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575246,257,98590.0,26.78,158.8,98589.6,158.84
1783575246,258,98590.0,26.79,158.8,98589.67,158.83
1783575246,259,98592.0,26.79,158.63,98590.1,158.79
1783575246,260,98589.0,26.79,158.89,98589.9,158.81
1783575246,261,98590.0,26.79,158.8,98589.91,158.81
1783575247,262,98590.0,26.8,158.8,98589.93,158.8
1783575247,263,98591.0,26.8,158.71,98590.13,158.79
1783575247,264,98589.0,26.8,158.89,98590.01,158.8
1783575247,265,98590.0,26.79,158.8,98590.01,158.8
1783575247,266,98590.0,26.79,158.8,98590.01,158.8
1783575247,267,98592.0,26.79,158.62,98590.38,158.76
1783575247,268,98591.0,26.79,158.71,98590.49,158.75
1783575247,269,98591.0,26.79,158.71,98590.59,158.75
1783575248,270,98591.0,26.78,158.71,98590.66,158.74
1783575248,271,98590.0,26.78,158.8,98590.54,158.75
